model,N,Za,Zb,C,disruptor_count,disruptor_fraction,t,h,qa,qb,stable_a,stable_a_ci_lo,stable_a_ci_hi,stable_b,stable_b_ci_lo,stable_b_ci_hi,stable_consensus,stable_consensus_ci_lo,stable_consensus_ci_hi,reach_a,reach_a_ci_lo,reach_a_ci_hi,reach_b,reach_b_ci_lo,reach_b_ci_hi,reach_consensus,reach_consensus_ci_lo,reach_consensus_ci_hi,episodes,confidence,base_seed,config_seed,total_time,status,error
crossinh_zealots,500,150,150,0,300,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.7106666666666667,0.6929547959202335,0.7277582290976118,0.0006666666666666666,0.00016840765388963707,0.0026352134272302602,0.7111111111111111,0.6934065059338074,0.7281940993055945,4500,0.99,0,16889927011969960873,146.18481180199888,ok,
crossinh_contrarians,500,0,0,300,300,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.38666666666666666,0.36814715546847326,0.40551988803458466,0.484,0.4648484068368047,0.5031987051871564,0.7133333333333334,0.6956653612143919,0.7303731451327933,4500,0.99,0,10508493177730429693,301.5418481540037,ok,
voter_zealots,1000,0,0,0,0,0.0,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.004888888888888889,0.0028440434741396022,0.008391589711768333,1.0,0.9985277492512151,1.0,4500,0.99,0,727500030692796521,138.39727000999846,ok,
voter_contrarians,1000,0,0,0,0,0.0,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0057777777777777775,0.003507627745092118,0.009503165883929089,1.0,0.9985277492512151,1.0,4500,0.99,0,15248248111649690841,144.28387150400522,ok,
crossinh_zealots,1000,0,0,0,0,0.0,35,40,1.05,0.95,0.9966666666666667,0.9936061090319881,0.9982647885575522,0.0033333333333333335,0.0017352114424478084,0.006393890968011904,1.0,0.9985277492512151,1.0,0.9966666666666667,0.9936061090319881,0.9982647885575522,0.0033333333333333335,0.0017352114424478084,0.006393890968011904,1.0,0.9985277492512151,1.0,4500,0.99,0,16942054955975277594,60.620803714999056,ok,
crossinh_contrarians,1000,0,0,0,0,0.0,35,40,1.05,0.95,0.996,0.9927402000019526,0.9977993272552527,0.004,0.0022006727447473205,0.0072597999980473435,1.0,0.9985277492512151,1.0,0.996,0.9927402000019526,0.9977993272552527,0.004,0.0022006727447473205,0.0072597999980473435,1.0,0.9985277492512151,1.0,4500,0.99,0,2727624313770391010,63.274570601999585,ok,
voter_zealots,1000,50,50,0,100,0.1,35,40,1.05,0.95,0.996,0.9927402000019526,0.9977993272552527,0.0,0.0,0.0014722507487849438,0.996,0.9927402000019526,0.9977993272552527,1.0,0.9985277492512151,1.0,0.0044444444444444444,0.0025194935449578543,0.007828559419393446,1.0,0.9985277492512151,1.0,4500,0.99,0,14882575334353379824,423.30573079400347,ok,
voter_contrarians,1000,0,0,100,100,0.1,35,40,1.05,0.95,0.23355555555555554,0.21770906031546094,0.250186596861336,0.0,0.0,0.0014722507487849438,0.23355555555555554,0.21770906031546094,0.250186596861336,1.0,0.9985277492512151,1.0,0.013111111111111112,0.009404858244993892,0.018251009039711805,1.0,0.9985277492512151,1.0,4500,0.99,0,6966879824659544563,617.0184923080014,ok,
crossinh_zealots,1000,50,50,0,100,0.1,35,40,1.05,0.95,0.9982222222222222,0.9957136886419883,0.9992637397230003,0.0017777777777777779,0.0007362602769997589,0.004286311358011728,1.0,0.9985277492512151,1.0,0.9982222222222222,0.9957136886419883,0.9992637397230003,0.0017777777777777779,0.0007362602769997589,0.004286311358011728,1.0,0.9985277492512151,1.0,4500,0.99,0,14815684045495184588,169.80465632599953,ok,
crossinh_contrarians,1000,0,0,100,100,0.1,35,40,1.05,0.95,0.9971111111111111,0.9941937140663112,0.9985647637447858,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,0.9995555555555555,0.9977269420250728,0.9999132270045857,0.9971111111111111,0.9941937140663112,0.9985647637447858,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,0.9995555555555555,0.9977269420250728,0.9999132270045857,4500,0.99,0,3038784048783617397,334.8773654300021,ok,
voter_zealots,1000,100,100,0,200,0.2,35,40,1.05,0.95,0.3622222222222222,0.34398173313072394,0.38086839818671897,0.0,0.0,0.0014722507487849438,0.3622222222222222,0.34398173313072394,0.38086839818671897,1.0,0.9985277492512151,1.0,0.003111111111111111,0.0015840628103032449,0.006101249489378149,1.0,0.9985277492512151,1.0,4500,0.99,0,83562316439389295,421.74242148899793,ok,
voter_contrarians,1000,0,0,200,200,0.2,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.058444444444444445,0.05007018913740236,0.06811886074608017,1.0,0.9985277492512151,1.0,4500,0.99,0,8312921886484366468,634.9215641940027,ok,
crossinh_zealots,1000,100,100,0,200,0.2,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,2883375583879408036,262.94136518499727,ok,
crossinh_contrarians,1000,0,0,200,200,0.2,35,40,1.05,0.95,0.9982222222222222,0.9957136886419883,0.9992637397230003,0.0,0.0,0.0014722507487849438,0.9982222222222222,0.9957136886419883,0.9992637397230003,0.9995555555555555,0.9977269420250728,0.9999132270045857,0.0,0.0,0.0014722507487849438,0.9995555555555555,0.9977269420250728,0.9999132270045857,4500,0.99,0,4935300567630877344,548.1287287829982,ok,
voter_zealots,1000,125,125,0,250,0.25,35,40,1.05,0.95,0.027333333333333334,0.021734311317257143,0.034324123057260895,0.0,0.0,0.0014722507487849438,0.027333333333333334,0.021734311317257143,0.034324123057260895,1.0,0.9985277492512151,1.0,0.002,0.0008687327811117923,0.004597628964678011,1.0,0.9985277492512151,1.0,4500,0.99,0,698640971766571966,404.09787803299696,ok,
voter_contrarians,1000,0,0,250,250,0.25,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9966666666666667,0.9936061090319881,0.9982647885575522,0.10422222222222222,0.09306655987560183,0.11654325282821415,0.9984444444444445,0.9960298000700901,0.9993914184056768,4500,0.99,0,1741253817252152661,630.2296287110003,ok,
crossinh_zealots,1000,125,125,0,250,0.25,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,1066965637654538900,300.078302296999,ok,
crossinh_contrarians,1000,0,0,250,250,0.25,35,40,1.05,0.95,0.09444444444444444,0.08380451831785861,0.10627852951171142,0.0,0.0,0.0014722507487849438,0.09444444444444444,0.08380451831785861,0.10627852951171142,0.952,0.9431053991043025,0.9595636862187958,0.0,0.0,0.0014722507487849438,0.952,0.9431053991043025,0.9595636862187958,4500,0.99,0,8972188355425665458,621.0165328090006,ok,
voter_zealots,1000,200,200,0,400,0.4,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9993333333333333,0.9973647865727697,0.9998315923461103,0.0011111111111111111,0.0003713240638206173,0.0033198772388559157,0.9993333333333333,0.9973647865727697,0.9998315923461103,4500,0.99,0,11476878424711481190,328.29318156599766,ok,
voter_contrarians,1000,0,0,400,400,0.4,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.7704444444444445,0.7539050151218681,0.7861875496953447,0.3048888888888889,0.2875098160358605,0.3228424667007764,0.8557777777777777,0.8417638855820864,0.8687440817740004,4500,0.99,0,12422945612174158375,606.4513539830004,ok,
crossinh_zealots,1000,200,200,0,400,0.4,35,40,1.05,0.95,0.9857777777777778,0.9804634199808292,0.9896617621805736,0.0,0.0,0.0014722507487849438,0.9857777777777778,0.9804634199808292,0.9896617621805736,0.9995555555555555,0.9977269420250728,0.9999132270045857,0.0,0.0,0.0014722507487849438,0.9995555555555555,0.9977269420250728,0.9999132270045857,4500,0.99,0,8594642528686289726,366.81168641199474,ok,
crossinh_contrarians,1000,0,0,400,400,0.4,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.011333333333333334,0.00792797020062571,0.016177576197853445,0.0,0.0,0.0014722507487849438,0.011333333333333334,0.00792797020062571,0.016177576197853445,4500,0.99,0,14046263058689609132,652.3767833609963,ok,
voter_zealots,1000,250,250,0,500,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9482222222222222,0.9390348229351276,0.9560898305047393,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,0.9482222222222222,0.9390348229351276,0.9560898305047393,4500,0.99,0,11405440617807710948,275.222615329003,ok,
voter_contrarians,1000,0,0,500,500,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.4537777777777778,0.43474290034074675,0.4729487566173632,0.4562222222222222,0.4371752826746473,0.47539806550202407,0.7286666666666667,0.711265595155782,0.7453944288351071,4500,0.99,0,15598872725961270449,580.5971284780026,ok,
crossinh_zealots,1000,250,250,0,500,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.8977777777777778,0.8855536100383238,0.908830688254865,0.0,0.0,0.0014722507487849438,0.8977777777777778,0.8855536100383238,0.908830688254865,4500,0.99,0,16248464665755984302,350.1065680210013,ok,
crossinh_contrarians,1000,0,0,500,500,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0026666666666666666,0.001288973013565944,0.005508759064558813,0.0006666666666666666,0.00016840765388963707,0.0026352134272302602,0.0033333333333333335,0.0017352114424478084,0.006393890968011904,4500,0.99,0,16773300568714883541,641.1122472160059,ok,
voter_zealots,1000,300,300,0,600,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.4477777777777778,0.4287744750269626,0.46693484894013276,0.0,0.0,0.0014722507487849438,0.4477777777777778,0.4287744750269626,0.46693484894013276,4500,0.99,0,2155700026824926765,219.82189424699754,ok,
voter_contrarians,1000,0,0,600,600,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.22977777777777778,0.21402887497630535,0.24632235031726019,0.6006666666666667,0.5817257702767928,0.6193111499057851,0.6977777777777778,0.6798639196161477,0.7151092789765553,4500,0.99,0,11589581121734317714,548.367010129994,ok,
crossinh_zealots,1000,300,300,0,600,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.33511111111111114,0.3172405159190722,0.35346722188341606,0.0,0.0,0.0014722507487849438,0.33511111111111114,0.3172405159190722,0.35346722188341606,4500,0.99,0,13445685123109892865,295.25320609100163,ok,
crossinh_contrarians,1000,0,0,600,600,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.012444444444444444,0.008848481404500263,0.017476015547870476,0.023555555555555555,0.01839570351130445,0.03011829897998218,0.036,0.029502619569922804,0.043863629124949614,4500,0.99,0,3641435610324181805,608.0723920560049,ok,
voter_zealots,2000,0,0,0,0,0.0,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,17407489728554171775,278.0523680249971,ok,
voter_contrarians,2000,0,0,0,0,0.0,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,1241224053147209596,292.06057257200155,ok,
crossinh_zealots,2000,0,0,0,0,0.0,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,15058135130465950193,119.69883439599653,ok,
crossinh_contrarians,2000,0,0,0,0,0.0,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,6119836004448650874,124.42301577400212,ok,
voter_zealots,2000,100,100,0,200,0.1,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,1.0,0.9985277492512151,1.0,4500,0.99,0,5352050035833876381,860.9524369739956,ok,
voter_contrarians,2000,0,0,200,200,0.1,35,40,1.05,0.95,0.6068888888888889,0.5879894128627835,0.6254736304215874,0.0,0.0,0.0014722507487849438,0.6068888888888889,0.5879894128627835,0.6254736304215874,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,9694289810184094491,1240.8711432630007,ok,
crossinh_zealots,2000,100,100,0,200,0.1,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,14062661022583324509,344.81551047800167,ok,
crossinh_contrarians,2000,0,0,200,200,0.1,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,13941657683433602931,668.5987571350051,ok,
voter_zealots,2000,200,200,0,400,0.2,35,40,1.05,0.95,0.7513333333333333,0.7343741600909921,0.7675524551992852,0.0,0.0,0.0014722507487849438,0.7513333333333333,0.7343741600909921,0.7675524551992852,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,17976141488941998351,845.409847035,ok,
voter_contrarians,2000,0,0,400,400,0.2,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9982222222222222,0.9957136886419883,0.9992637397230003,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,0.9982222222222222,0.9957136886419883,0.9992637397230003,4500,0.99,0,1100711394914456749,1278.5752352889976,ok,
crossinh_zealots,2000,200,200,0,400,0.2,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,15178758927657830190,527.718900161999,ok,
crossinh_contrarians,2000,0,0,400,400,0.2,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,7163913584326995343,1108.4339005820002,ok,
voter_zealots,2000,250,250,0,500,0.25,35,40,1.05,0.95,0.11888888888888889,0.10701859027208743,0.13188136974309755,0.0,0.0,0.0014722507487849438,0.11888888888888889,0.10701859027208743,0.13188136974309755,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,14684359699800477469,812.1238382089941,ok,
voter_contrarians,2000,0,0,500,500,0.25,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9586666666666667,0.9503236850776275,0.9656591035688205,0.0008888888888888889,0.0002644927114541086,0.0029829184804441066,0.9586666666666667,0.9503236850776275,0.9656591035688205,4500,0.99,0,12798692153485175604,1278.736304674996,ok,
crossinh_zealots,2000,250,250,0,500,0.25,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,9508045126633677908,611.2334289090068,ok,
crossinh_contrarians,2000,0,0,500,500,0.25,35,40,1.05,0.95,0.2677777777777778,0.25112598378891104,0.2851133504477469,0.0,0.0,0.0014722507487849438,0.2677777777777778,0.25112598378891104,0.2851133504477469,0.9762222222222222,0.9696333169166211,0.9814088904813139,0.0,0.0,0.0014722507487849438,0.9762222222222222,0.9696333169166211,0.9814088904813139,4500,0.99,0,15071473698636957938,1260.468008883996,ok,
voter_zealots,2000,400,400,0,800,0.4,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9955555555555555,0.9921714405806065,0.9974805064550422,0.0,0.0,0.0014722507487849438,0.9955555555555555,0.9921714405806065,0.9974805064550422,4500,0.99,0,12580211381594553832,671.8016038450005,ok,
voter_contrarians,2000,0,0,800,800,0.4,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.14133333333333334,0.12848421470415544,0.15523854649963964,0.006888888888888889,0.004359207007241049,0.010870537175671748,0.1471111111111111,0.1340294613538474,0.16123184273018387,4500,0.99,0,9230144969723157792,1213.4906805359933,ok,
crossinh_zealots,2000,400,400,0,800,0.4,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,14138682338212836933,738.2463787499873,ok,
crossinh_contrarians,2000,0,0,800,800,0.4,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,0.0,0.0,0.0014722507487849438,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,4500,0.99,0,8275778436363630894,1327.7525865539938,ok,
voter_zealots,2000,500,500,0,1000,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.6104444444444445,0.5915700641977047,0.6289936208591193,0.0,0.0,0.0014722507487849438,0.6104444444444445,0.5915700641977047,0.6289936208591193,4500,0.99,0,511010515894326713,552.3299242939975,ok,
voter_contrarians,2000,0,0,1000,1000,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.014,0.010150986569032822,0.019280041158786145,0.013555555555555555,0.009777333573695444,0.018766113932566886,0.027555555555555555,0.02193172986079281,0.034570494624503546,4500,0.99,0,10656848128890330208,1156.943570288,ok,
crossinh_zealots,2000,500,500,0,1000,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.8151111111111111,0.7997444788865334,0.8295498981971213,0.0,0.0,0.0014722507487849438,0.8151111111111111,0.7997444788865334,0.8295498981971213,4500,0.99,0,9770415091555966725,699.8306847319909,ok,
crossinh_contrarians,2000,0,0,1000,1000,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,4500,0.99,0,3134897273758111129,1277.176611554998,ok,
voter_zealots,2000,600,600,0,1200,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.026222222222222223,0.020748851121172016,0.033090632699454434,0.0,0.0,0.0014722507487849438,0.026222222222222223,0.020748851121172016,0.033090632699454434,4500,0.99,0,12719369591138555861,440.1226139280043,ok,
voter_contrarians,2000,0,0,1200,1200,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.002,0.0008687327811117923,0.004597628964678011,0.03288888888888889,0.026699012144723235,0.04045417499925274,0.034888888888888886,0.02849961098795164,0.04264768715302918,4500,0.99,0,6078286815302348835,1101.498898567006,ok,
crossinh_zealots,2000,600,600,0,1200,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.04711111111111111,0.039620895530870025,0.05593485870291829,0.0,0.0,0.0014722507487849438,0.04711111111111111,0.039620895530870025,0.05593485870291829,4500,0.99,0,3668320798126934212,600.1800810150016,ok,
crossinh_contrarians,2000,0,0,1200,1200,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,4500,0.99,0,11754315557397825200,1238.1010780450015,ok,
voter_zealots,4000,0,0,0,0,0.0,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,15811913489435863,564.9341704319959,ok,
voter_contrarians,4000,0,0,0,0,0.0,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,10366691747310714568,588.6531081919966,ok,
crossinh_zealots,4000,0,0,0,0,0.0,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,5166802876427653537,244.9278631319903,ok,
crossinh_contrarians,4000,0,0,0,0,0.0,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,11592512382949411201,256.43589527699805,ok,
voter_zealots,4000,200,200,0,400,0.1,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,11694935972303524830,1751.6455197389878,ok,
voter_contrarians,4000,0,0,400,400,0.1,35,40,1.05,0.95,0.9288888888888889,0.9183757956090778,0.9381391181930755,0.0,0.0,0.0014722507487849438,0.9288888888888889,0.9183757956090778,0.9381391181930755,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,8275909504328091434,2505.498113202004,ok,
crossinh_zealots,4000,200,200,0,400,0.1,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,2748270009190799187,734.8798282250063,ok,
crossinh_contrarians,4000,0,0,400,400,0.1,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,15091028128878382406,1446.2622606590012,ok,
voter_zealots,4000,400,400,0,800,0.2,35,40,1.05,0.95,0.9751111111111112,0.9683933258696131,0.9804299309744304,0.0,0.0,0.0014722507487849438,0.9751111111111112,0.9683933258696131,0.9804299309744304,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,6632441281247301943,1769.8897077240108,ok,
voter_contrarians,4000,0,0,800,800,0.2,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9926666666666667,0.9885882149122226,0.995294460683308,0.0,0.0,0.0014722507487849438,0.9926666666666667,0.9885882149122226,0.995294460683308,4500,0.99,0,6062327490757778553,2700.260028896999,ok,
crossinh_zealots,4000,400,400,0,800,0.2,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,2560963058085065821,1114.0233179110073,ok,
crossinh_contrarians,4000,0,0,800,800,0.2,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,4793710016825241679,2279.357521169004,ok,
voter_zealots,4000,500,500,0,1000,0.25,35,40,1.05,0.95,0.4151111111111111,0.3963292359574213,0.43414294172526124,0.0,0.0,0.0014722507487849438,0.4151111111111111,0.3963292359574213,0.43414294172526124,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,17905556714076220410,1696.727938341006,ok,
voter_contrarians,4000,0,0,1000,1000,0.25,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.6473333333333333,0.6287819888914346,0.6654508545545901,0.0,0.0,0.0014722507487849438,0.6473333333333333,0.6287819888914346,0.6654508545545901,4500,0.99,0,3976073392807292991,2503.840840086006,ok,
crossinh_zealots,4000,500,500,0,1000,0.25,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,15949679609756786182,1241.1734358870017,ok,
